sample_idx,ground_truth,gt_label,h1_0,h1_1,h1_2,h1_3,h1_4,h1_5,h1_6,h1_7,h1_8,h1_9,h1_10,h1_11,h1_12,h1_13,h1_14,h1_15,h1_16,h1_17,h1_18,h1_19,h1_20,h1_21,h1_22,h1_23,h1_24,h1_25,h1_26,h1_27,h1_28,h1_29,h1_30,h1_31,h2_0,h2_1,h2_2,h2_3,h2_4,h2_5,h2_6,h2_7,h2_8,h2_9,h2_10,h2_11,h2_12,h2_13,h2_14,h2_15
478,1,B,0.000000,0.000000,260.854279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.405099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,236.094559,0.000000,306.629517,0.000000,0.000000,0.000000,372.218384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.390030,0.000000,0.000000,0.000000,0.000000,0.000000,11.473177,0.000000,0.000000,0.000000,0.000000
479,2,C,0.000000,0.000000,269.973663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,317.464203,0.000000,0.000000,0.000000,0.000000,78.528137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.761616,0.000000,150.012405,0.000000,77.161926,0.000000,137.868454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.495882,9.240774,0.000000,0.000000,0.000000,0.000000,46.933735,0.000000,0.000000,0.000000,0.000000
480,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.106110,212.140579,0.000000,0.000000,0.000000,131.552368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.884087,0.000000,84.273827,0.000000,22.839775,0.000000,140.839310,0.000000,0.000000,20.624638,0.000000,34.067020,62.307415,0.000000,8.297563,0.000000,43.603695,21.833174,3.261148,0.000000,0.000000,0.000000,67.511414,0.000000,0.000000,0.000000,76.216148
481,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.901115,158.153183,0.000000,0.000000,0.000000,104.682838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.435303,0.000000,186.621887,0.000000,16.097387,0.000000,159.756943,0.000000,0.000000,48.629288,0.000000,3.269842,51.716099,0.000000,10.585269,0.000000,71.978943,6.303431,0.000000,0.000000,0.000000,0.000000,61.586964,0.000000,9.573556,0.000000,60.442417
482,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,222.551712,228.622330,0.000000,0.000000,0.000000,298.206177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.668884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.364254,66.000031,0.000000,31.410400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.499985,78.502625,0.000000,0.000000,57.105232
483,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.528343,43.241756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.406540,0.000000,90.031174,0.000000,183.904846,0.000000,274.513702,25.096535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.763283,0.000000,42.536385,0.000000,0.000000,0.000000,0.000000,43.854065,0.000000,0.000000,0.000000,0.000000,0.000000
484,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.875273,48.285854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.513885,0.000000,89.710983,0.000000,179.759079,0.000000,281.164368,33.117790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.800983,0.000000,43.743931,0.000000,0.000000,0.000000,0.000000,43.398056,0.000000,0.000000,0.000000,0.000000,0.000000
485,4,E,0.000000,0.000000,11.521537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.265717,149.754684,0.000000,0.000000,0.000000,154.382736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.520187,0.000000,21.423525,0.000000,108.690247,0.000000,0.000000,140.606827,0.000000,38.701775,67.476509,0.000000,10.246213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.709404,0.000000,0.000000,0.000000,61.887966
486,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.369774,0.000000,120.807983,0.000000,189.529144,0.000000,328.877808,93.989296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.066120,0.000000,26.079542,0.000000,0.000000,0.000000,0.000000,65.874565,0.000000,0.000000,0.000000,0.000000,0.000000
487,1,B,0.000000,0.000000,235.636734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.897530,30.800098,0.000000,0.000000,0.000000,31.942518,0.000000,0.000000,41.914421,0.000000,0.000000,0.000000,97.212830,0.000000,133.808029,0.000000,41.718845,0.000000,158.084320,0.000000,0.000000,66.059860,0.000000,0.000000,2.324345,0.000000,0.000000,0.000000,22.797228,0.000000,0.000000,0.000000,0.000000,0.000000,20.723841,0.000000,0.000000,0.000000,0.000000
488,1,B,0.000000,0.000000,199.116058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67.048332,16.873648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.955711,0.000000,0.000000,0.000000,162.012360,0.000000,160.065430,0.000000,39.686604,0.000000,206.418259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.190529,0.000000,0.000000,0.000000,0.000000,0.000000,0.451270,0.000000,0.000000,0.000000,0.000000
489,1,B,0.000000,0.000000,290.742432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.319275,5.261759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174.234421,0.000000,262.597900,0.000000,0.000000,0.000000,284.357239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.554604,2.515898,0.000000,0.000000,0.000000,0.000000,20.319920,0.000000,0.000000,0.000000,0.000000
490,0,A,0.000000,0.000000,208.239151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.441513,41.579235,0.000000,0.000000,0.000000,41.099133,0.000000,0.000000,59.846260,0.000000,0.000000,0.000000,90.634445,0.000000,121.396072,0.000000,52.688404,0.000000,152.948776,0.000000,0.000000,78.872780,0.000000,0.000000,4.477116,0.000000,0.000000,0.000000,20.388885,0.000000,0.000000,0.000000,0.000000,0.000000,18.020187,0.000000,0.000000,0.000000,0.000000
491,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.624552,98.416817,0.000000,0.000000,0.000000,5.702826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.948532,0.000000,162.556900,0.000000,92.597168,0.000000,176.148849,0.000000,0.000000,0.000000,0.000000,0.000000,9.626059,0.000000,27.240990,0.000000,65.891708,8.000150,0.000000,0.000000,0.000000,5.731305,20.376204,0.000000,0.000000,0.000000,25.863060
492,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.762162,0.000000,0.000000,0.000000,151.374176,0.000000,117.754318,0.000000,306.741577,0.000000,230.046204,150.602524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.364106,0.000000,16.098368,0.000000,0.000000,0.000000,0.000000,88.035118,0.000000,0.000000,0.000000,0.000000,0.000000
493,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187.426224,199.583328,0.000000,0.000000,0.000000,114.763641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.931400,0.000000,58.662235,0.000000,0.000000,0.000000,94.405937,0.000000,0.000000,80.431862,0.000000,47.027397,70.912590,0.000000,10.955662,0.000000,13.014318,7.481635,0.000000,0.000000,0.000000,0.000000,70.463669,0.000000,0.000000,0.000000,76.726593
494,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,199.599396,318.235016,0.000000,0.000000,0.000000,115.582016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.987801,0.000000,44.265774,0.000000,146.144394,0.000000,0.000000,0.000000,0.000000,61.626411,80.748329,0.000000,22.410326,0.000000,48.369652,41.085148,24.540007,0.000000,0.000000,0.000000,79.323395,0.000000,0.000000,0.000000,108.706833
495,2,C,0.000000,0.000000,220.102371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.846451,17.320757,0.000000,0.000000,0.000000,45.531368,0.000000,0.000000,84.668388,0.000000,0.000000,0.000000,82.508339,0.000000,129.585419,0.000000,54.638599,0.000000,140.941666,0.000000,0.000000,42.938118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.147429,0.000000,0.000000,0.000000,0.000000,0.000000,15.575454,0.000000,0.000000,0.000000,0.000000
496,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173.383179,306.721954,0.000000,0.000000,0.000000,283.637573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.760506,0.000000,0.000000,0.000000,245.546188,0.000000,0.000000,0.000000,0.000000,18.106590,0.000000,73.658730,93.967453,0.000000,33.862991,0.000000,13.674985,0.000000,0.000000,0.000000,0.000000,0.000000,115.542633,76.885803,0.000000,0.000000,85.447296
497,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.717030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,221.893433,0.000000,67.199257,0.000000,211.480728,0.000000,284.732056,241.619064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.427998,0.000000,0.000000,0.000000,0.000000,71.383163,0.000000,0.000000,0.000000,0.000000,0.000000
498,2,C,0.000000,0.000000,235.039856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,348.897827,0.000000,0.000000,0.000000,0.000000,88.227959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.320469,0.000000,132.073776,0.000000,102.038681,0.000000,128.959488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.692083,0.000000,0.000000,0.000000,0.000000,48.282967,0.000000,0.000000,0.000000,0.000000
499,1,B,0.000000,0.000000,278.743103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.635727,63.265102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,218.495026,0.000000,292.599152,0.000000,0.000000,0.000000,309.946320,0.000000,0.000000,0.000000,0.000000,0.000000,1.897203,0.000000,0.000000,0.000000,102.480095,2.881490,0.000000,0.000000,0.000000,0.000000,27.793007,0.000000,0.000000,0.000000,2.523578
500,1,B,0.000000,0.000000,244.983932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.506304,14.388119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177.718552,0.000000,257.148804,0.000000,0.000000,0.000000,295.213654,0.000000,0.000000,6.849184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.719917,0.000000,0.000000,0.000000,0.000000,0.000000,14.818029,0.000000,0.000000,0.000000,0.000000
501,1,B,0.000000,0.000000,277.519043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.154861,39.932796,0.000000,0.000000,0.000000,24.095327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.254349,0.000000,192.806686,0.000000,0.000000,0.000000,195.836029,0.000000,0.000000,15.558579,0.000000,0.000000,2.963369,0.000000,0.000000,0.000000,49.459538,1.321817,0.000000,0.000000,0.000000,0.000000,35.307209,0.000000,0.000000,0.000000,0.000000
502,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.809937,281.457703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.762131,0.000000,87.263077,0.000000,233.987732,0.000000,0.000000,0.000000,0.000000,15.532928,54.306782,0.000000,38.552715,0.000000,57.958717,28.463358,25.920576,0.000000,0.000000,0.000000,37.458191,0.000000,0.000000,0.000000,86.397499
503,2,C,0.000000,0.000000,229.845276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248.004990,0.000000,0.000000,0.000000,0.000000,67.154205,0.000000,0.000000,1.393287,0.000000,0.000000,0.000000,31.569296,0.000000,149.540939,0.000000,102.242905,0.000000,139.332718,0.000000,0.000000,7.092359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.673122,0.000000,0.000000,0.000000,0.000000,0.000000,37.018875,0.000000,0.000000,0.000000,0.000000
504,2,C,0.000000,0.000000,240.567749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,348.965698,0.000000,0.000000,0.000000,0.000000,90.146240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.549402,0.000000,131.804626,0.000000,105.497192,0.000000,126.825676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.036827,0.000000,0.000000,0.000000,0.000000,48.810822,0.000000,0.000000,0.000000,0.000000
505,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,221.598999,0.000000,0.000000,0.000000,105.239838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,147.858978,0.000000,152.144501,0.000000,1.316973,0.000000,211.721588,0.000000,0.000000,0.000000,0.000000,6.918890,60.769783,0.000000,4.193708,0.000000,95.757050,25.087181,7.260975,0.000000,0.000000,0.000000,58.221500,0.000000,0.000000,0.000000,79.838539
506,0,A,0.000000,0.000000,215.410248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.499771,53.507790,0.000000,0.000000,0.000000,72.496979,0.000000,0.000000,20.368954,0.000000,0.000000,0.000000,73.761093,0.000000,119.073036,0.000000,60.322880,0.000000,126.594910,0.000000,0.000000,90.488983,0.000000,0.000000,22.133398,0.000000,0.000000,0.000000,6.653917,0.000000,0.000000,0.000000,0.000000,0.000000,40.545879,0.000000,0.000000,0.000000,0.000000
507,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.567680,0.000000,49.511089,0.000000,307.123260,0.000000,315.534149,201.672775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.201920,0.000000,0.000000,0.000000,0.000000,0.000000
508,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.659012,174.193237,0.000000,0.000000,0.000000,84.037262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.697762,0.000000,91.219498,0.000000,24.023607,0.000000,203.292282,0.000000,0.000000,0.000000,0.000000,12.502173,38.971069,0.000000,8.544950,0.000000,51.721504,36.238560,9.993398,0.000000,0.000000,0.000000,47.637814,0.000000,0.000000,0.000000,61.640469
509,2,C,0.000000,0.000000,256.019684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,320.371918,0.000000,0.000000,0.000000,0.000000,92.114197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.694752,0.000000,142.232437,0.000000,86.568565,0.000000,129.959763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.592596,0.000000,0.000000,0.000000,0.000000,49.203209,0.000000,0.000000,0.000000,0.000000
510,2,C,0.000000,0.000000,242.515579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,203.037048,0.000000,0.000000,0.000000,0.000000,60.345161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.639549,0.000000,154.467590,0.000000,84.129417,0.000000,144.668213,0.000000,0.000000,25.256401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.105431,0.000000,0.000000,0.000000,0.000000,0.000000,34.501152,0.000000,0.000000,0.000000,0.000000
511,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.753250,0.000000,106.707954,0.000000,251.657089,0.000000,294.718109,119.656593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.708852,0.000000,42.049480,0.000000,0.000000,0.000000,0.000000,79.873009,0.000000,0.000000,0.000000,0.000000,0.000000
512,1,B,0.000000,0.000000,265.257721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.739639,66.235100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.861556,0.000000,0.000000,0.000000,143.865555,0.000000,201.356583,0.000000,0.000000,0.000000,239.841202,0.000000,0.000000,55.689369,0.000000,0.000000,19.725952,0.000000,0.000000,0.000000,64.083542,0.000000,0.000000,0.000000,0.000000,0.000000,21.849867,0.000000,0.000000,0.000000,2.035792
513,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,365.962311,98.399872,0.000000,0.000000,0.000000,142.909668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.673958,0.000000,181.976822,0.000000,100.883400,0.000000,0.000000,0.000000,0.000000,29.388592,6.973740,0.000000,31.968153,0.000000,0.000000,32.767406,0.000000,0.000000,0.000000,0.000000,64.525375,0.000000,0.000000,0.000000,23.754709
514,0,A,0.000000,0.000000,177.410187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.131550,61.407578,0.000000,0.000000,0.000000,61.802235,0.000000,0.000000,29.747824,0.000000,0.000000,0.000000,85.049454,0.000000,111.591583,0.000000,89.951263,0.000000,134.394989,0.000000,0.000000,126.755249,0.000000,0.000000,29.155188,0.000000,0.000000,0.000000,6.984204,0.000000,0.000000,0.000000,0.000000,0.000000,31.331171,0.000000,0.000000,0.000000,0.000000
515,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.730026,119.429558,0.000000,0.000000,0.000000,13.540714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,143.811295,0.000000,91.330505,0.000000,228.973526,26.836388,0.000000,0.000000,0.000000,0.000000,9.196054,0.000000,24.466757,0.000000,32.102768,21.991169,0.000000,0.000000,0.000000,0.000000,24.839142,0.000000,0.000000,0.000000,33.364544
516,1,B,0.000000,0.000000,273.963501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.886551,18.659781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.635147,0.000000,300.030121,0.000000,0.000000,0.000000,328.517792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.737244,3.705603,0.000000,0.000000,0.000000,0.000000,20.451439,0.000000,0.000000,0.000000,0.000000
517,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.739883,45.579407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.777328,0.000000,82.844223,0.000000,189.697861,0.000000,281.647003,40.110710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.342674,0.000000,42.710037,0.000000,0.000000,0.000000,0.000000,47.471043,0.000000,0.000000,0.000000,0.000000,0.000000
518,1,B,0.000000,0.000000,222.372864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.142288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.625633,0.000000,0.000000,0.000000,118.916695,0.000000,165.802444,0.000000,78.298233,0.000000,196.971970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.524811,0.000000,0.000000,0.000000,0.000000,0.000000,3.917300,0.000000,0.000000,0.000000,0.000000
519,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.492133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.606567,0.000000,26.648615,0.000000,268.318024,0.000000,268.690613,196.722778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.489447,0.000000,0.000000,0.000000,0.000000,78.729126,0.000000,0.000000,0.000000,0.000000,0.000000
520,1,B,0.000000,0.000000,246.167572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.092672,14.716812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,174.410538,0.000000,252.627197,0.000000,0.000000,0.000000,293.748260,0.000000,0.000000,4.107255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.273430,0.000000,0.000000,0.000000,0.000000,0.000000,14.203731,0.000000,0.000000,0.000000,0.000000
521,4,E,0.000000,0.000000,97.430313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.811600,136.501831,0.000000,0.000000,0.000000,130.467865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.730808,0.000000,164.180496,0.000000,0.000000,0.000000,173.343979,0.000000,0.000000,44.448395,0.000000,4.398886,42.246006,0.000000,0.000000,0.000000,35.005749,20.495674,0.000000,0.000000,0.000000,0.000000,72.135735,0.000000,0.000000,0.000000,49.250721
522,4,E,0.000000,0.000000,44.369400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.608383,211.463593,0.000000,0.000000,0.000000,134.941330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.754593,0.000000,199.344299,0.000000,0.000000,0.000000,73.138992,0.000000,0.000000,0.000000,0.000000,38.009209,60.267193,0.000000,1.882367,0.000000,68.199104,31.635159,0.000000,0.000000,0.000000,0.000000,87.129097,0.000000,0.000000,0.000000,78.004990
